Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,37,9,T:System.Windows.Forms.Button,,,,,this.okButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,37,9,M:System.Windows.Forms.Button.#ctor,,,,,this.okButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,37,9,T:System.Windows.Forms.Button,,,,,this.okButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,36,9,T:System.Windows.Forms.Label,,,,,this.labelDescription = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,36,9,M:System.Windows.Forms.Label.#ctor,,,,,this.labelDescription = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,36,9,T:System.Windows.Forms.Label,,,,,this.labelDescription = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,35,9,T:System.Windows.Forms.Label,,,,,this.labelCopyright = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,35,9,M:System.Windows.Forms.Label.#ctor,,,,,this.labelCopyright = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,35,9,T:System.Windows.Forms.Label,,,,,this.labelCopyright = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,34,9,T:System.Windows.Forms.Label,,,,,this.labelVersion = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,34,9,M:System.Windows.Forms.Label.#ctor,,,,,this.labelVersion = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,34,9,T:System.Windows.Forms.Label,,,,,this.labelVersion = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,33,9,T:System.Windows.Forms.Label,,,,,this.labelProductName = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,33,9,M:System.Windows.Forms.Label.#ctor,,,,,this.labelProductName = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,33,9,T:System.Windows.Forms.Label,,,,,this.labelProductName = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,32,9,T:System.Windows.Forms.PictureBox,,,,,this.logoPictureBox = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,32,9,M:System.Windows.Forms.PictureBox.#ctor,,,,,this.logoPictureBox = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,32,9,T:System.Windows.Forms.PictureBox,,,,,this.logoPictureBox = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,31,9,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel = new System.Windows.Forms.TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,31,9,M:System.Windows.Forms.TableLayoutPanel.#ctor,,,,,this.tableLayoutPanel = new System.Windows.Forms.TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,31,9,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel = new System.Windows.Forms.TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.Designer.cs,18,9,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,28,9,T:System.Windows.Forms.Label,,,,,this.labelDescription.Text = AssemblyDescription;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,28,9,P:System.Windows.Forms.Label.Text,,,,,this.labelDescription.Text = AssemblyDescription;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,27,9,T:System.Windows.Forms.Label,,,,,this.labelCopyright.Text = AssemblyCopyright;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,27,9,P:System.Windows.Forms.Label.Text,,,,,this.labelCopyright.Text = AssemblyCopyright;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,26,9,T:System.Windows.Forms.Label,,,,,"this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,26,9,P:System.Windows.Forms.Label.Text,,,,,"this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,25,9,T:System.Windows.Forms.Label,,,,,this.labelProductName.Text = AssemblyProduct;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,25,9,P:System.Windows.Forms.Label.Text,,,,,this.labelProductName.Text = AssemblyProduct;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,24,9,P:System.Windows.Forms.Form.Text,,,,,"this.Text = String.Format(""About {0}"", AssemblyTitle);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,21,6,M:System.Windows.Forms.Form.#ctor,,,,,"public AboutBox()        {           InitializeComponent();           this.Text = String.Format(""About {0}"", AssemblyTitle);           this.labelProductName.Text = AssemblyProduct;           this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);           this.labelCopyright.Text = AssemblyCopyright;           this.labelDescription.Text = AssemblyDescription;        }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\AboutBox.cs,8,28,T:System.Windows.Forms.Form,,,,,Form
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,79,9,M:System.Windows.Forms.Control.Invalidate,,,,,Invalidate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,68,6,T:System.Windows.Forms.PaintEventArgs,,,,,"private void GraphicsViewer_Paint(object sender, PaintEventArgs e)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,74,9,T:System.Drawing.Pen,,,,,"e.Graphics.DrawRectangle(new Pen(Color.Black), 0, 0, GetPixelWidth() * PixScale - 1, GetPixelHeight() * PixScale - 1);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,74,9,M:System.Drawing.Pen.#ctor(System.Drawing.Color),,,,,"e.Graphics.DrawRectangle(new Pen(Color.Black), 0, 0, GetPixelWidth() * PixScale - 1, GetPixelHeight() * PixScale - 1);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,74,9,T:System.Drawing.Graphics,,,,,"e.Graphics.DrawRectangle(new Pen(Color.Black), 0, 0, GetPixelWidth() * PixScale - 1, GetPixelHeight() * PixScale - 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,74,9,P:System.Windows.Forms.PaintEventArgs.Graphics,,,,,"e.Graphics.DrawRectangle(new Pen(Color.Black), 0, 0, GetPixelWidth() * PixScale - 1, GetPixelHeight() * PixScale - 1);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,74,9,"M:System.Drawing.Graphics.DrawRectangle(System.Drawing.Pen,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"e.Graphics.DrawRectangle(new Pen(Color.Black), 0, 0, GetPixelWidth() * PixScale - 1, GetPixelHeight() * PixScale - 1);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,72,12,T:System.Drawing.Graphics,,,,,"N64Graphics.RenderTexture(e.Graphics, data, palette, offset, GetPixelWidth(), GetPixelHeight(), PixScale, Codec, Mode);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,72,12,P:System.Windows.Forms.PaintEventArgs.Graphics,,,,,"N64Graphics.RenderTexture(e.Graphics, data, palette, offset, GetPixelWidth(), GetPixelHeight(), PixScale, Codec, Mode);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,65,9,P:System.Windows.Forms.Control.Width,,,,,return AutoPixelSize ? Width / PixScale : PixSize.Width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,60,9,P:System.Windows.Forms.Control.Height,,,,,return AutoPixelSize ? Height / PixScale : PixSize.Height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,54,12,M:System.Windows.Forms.Control.Refresh,,,,,Refresh();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,46,9,M:System.Windows.Forms.Control.Invalidate,,,,,Invalidate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,40,9,M:System.Windows.Forms.Control.Invalidate,,,,,Invalidate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,34,9,P:System.Windows.Forms.Control.DoubleBuffered,,,,,DoubleBuffered = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,31,6,M:System.Windows.Forms.UserControl.#ctor,,,,,public GraphicsViewer()        {           InitializeComponent();           DoubleBuffered = true;        }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,22,12,P:System.Windows.Forms.Control.Size,,,,,"this.Size = new Size(value.Width * PixScale, value.Height * PixScale);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,39,9,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,38,9,E:System.Windows.Forms.Control.Resize,,,,,this.Resize += new System.EventHandler(this.GraphicsViewer_Resize);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,37,9,T:System.Windows.Forms.PaintEventHandler,,,,,this.Paint += new System.Windows.Forms.PaintEventHandler(this.GraphicsViewer_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,37,9,T:System.Windows.Forms.PaintEventHandler,,,,,this.Paint += new System.Windows.Forms.PaintEventHandler(this.GraphicsViewer_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,37,9,E:System.Windows.Forms.Control.Paint,,,,,this.Paint += new System.Windows.Forms.PaintEventHandler(this.GraphicsViewer_Paint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,36,9,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""GraphicsViewer"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,35,9,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,35,9,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,35,9,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,35,9,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,35,9,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,34,9,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(6F, 13F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,30,9,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.Designer.cs,19,12,M:System.Windows.Forms.ContainerControl.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,34,9,P:System.Windows.Forms.Control.DoubleBuffered,,,,,DoubleBuffered = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,31,6,M:System.Windows.Forms.UserControl.#ctor,,,,,public GraphicsViewer()        {           InitializeComponent();           DoubleBuffered = true;        }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\GraphicsViewer.cs,5,41,T:System.Windows.Forms.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,187,12,T:System.Windows.Forms.ComboBox,,,,,"runTest(comboBoxTest.SelectedIndex - 1, true, picBoxes[0], picBoxes[1]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,187,12,P:System.Windows.Forms.ComboBox.SelectedIndex,,,,,"runTest(comboBoxTest.SelectedIndex - 1, true, picBoxes[0], picBoxes[1]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,185,15,M:System.Windows.Forms.Control.Refresh,,,,,picBoxes[i].Refresh();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,184,15,T:System.Drawing.Image,,,,,picBoxes[i].Image = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,184,15,P:System.Windows.Forms.PictureBox.Image,,,,,picBoxes[i].Image = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,173,9,T:System.Windows.Forms.ComboBox,,,,,"if (comboBoxTest.SelectedIndex == 0)           {              for (int i = 0; i < NUM_TESTS; i++)              {                 runTest(i, false, picBoxes[2 * i], picBoxes[2 * i + 1]);              }           }           else           {              for (int i = 0; i < 2 * NUM_TESTS; i++)              {                 picBoxes[i].Image = null;                 picBoxes[i].Refresh();              }              runTest(comboBoxTest.SelectedIndex - 1, true, picBoxes[0], picBoxes[1]);           }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,173,9,P:System.Windows.Forms.ComboBox.SelectedIndex,,,,,"if (comboBoxTest.SelectedIndex == 0)           {              for (int i = 0; i < NUM_TESTS; i++)              {                 runTest(i, false, picBoxes[2 * i], picBoxes[2 * i + 1]);              }           }           else           {              for (int i = 0; i < 2 * NUM_TESTS; i++)              {                 picBoxes[i].Image = null;                 picBoxes[i].Refresh();              }              runTest(comboBoxTest.SelectedIndex - 1, true, picBoxes[0], picBoxes[1]);           }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,172,9,T:System.Windows.Forms.TextBox,,,,,textBoxLog.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,172,9,M:System.Windows.Forms.TextBoxBase.Clear,,,,,textBoxLog.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,53,6,T:System.Windows.Forms.PictureBox,,,,,"private void runTest(int idx, bool verbose, PictureBox pbIn, PictureBox pbOut)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,53,6,T:System.Windows.Forms.PictureBox,,,,,"private void runTest(int idx, bool verbose, PictureBox pbIn, PictureBox pbOut)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,166,9,T:System.Drawing.Image,,,,,pbOut.Image = bres;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,166,9,P:System.Windows.Forms.PictureBox.Image,,,,,pbOut.Image = bres;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,165,9,T:System.Drawing.Image,,,,,pbIn.Image = b;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,165,9,P:System.Windows.Forms.PictureBox.Image,,,,,pbIn.Image = b;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,164,9,T:System.Windows.Forms.TextBox,,,,,textBoxLog.AppendText(sb.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,164,9,M:System.Windows.Forms.TextBoxBase.AppendText(System.String),,,,,textBoxLog.AppendText(sb.ToString());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,135,9,T:System.Drawing.Graphics,,,,,"N64Graphics.RenderTexture(Graphics.FromImage(bres), result, resultPal, 0, width, height, 1, testCodec, N64IMode.AlphaCopyIntensity);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,135,9,T:System.Drawing.Graphics,,,,,"N64Graphics.RenderTexture(Graphics.FromImage(bres), result, resultPal, 0, width, height, 1, testCodec, N64IMode.AlphaCopyIntensity);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,135,9,M:System.Drawing.Graphics.FromImage(System.Drawing.Image),,,,,"N64Graphics.RenderTexture(Graphics.FromImage(bres), result, resultPal, 0, width, height, 1, testCodec, N64IMode.AlphaCopyIntensity);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,134,9,T:System.Drawing.Imaging.PixelFormat,,,,,"Bitmap bres = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,134,9,T:System.Drawing.Imaging.PixelFormat,,,,,"Bitmap bres = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,134,9,F:System.Drawing.Imaging.PixelFormat.Format32bppArgb,,,,,"Bitmap bres = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,134,9,T:System.Drawing.Bitmap,,,,,"Bitmap bres = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,134,9,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32,System.Drawing.Imaging.PixelFormat)",,,,,"Bitmap bres = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,130,9,T:System.Drawing.Graphics,,,,,Graphics g = Graphics.FromImage(b);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,130,9,T:System.Drawing.Graphics,,,,,Graphics g = Graphics.FromImage(b);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,130,9,M:System.Drawing.Graphics.FromImage(System.Drawing.Image),,,,,Graphics g = Graphics.FromImage(b);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,129,9,T:System.Drawing.Imaging.PixelFormat,,,,,"Bitmap b = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,129,9,T:System.Drawing.Imaging.PixelFormat,,,,,"Bitmap b = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,129,9,F:System.Drawing.Imaging.PixelFormat.Format32bppArgb,,,,,"Bitmap b = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,129,9,T:System.Drawing.Bitmap,,,,,"Bitmap b = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,129,9,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32,System.Drawing.Imaging.PixelFormat)",,,,,"Bitmap b = new Bitmap(width, height, PixelFormat.Format32bppArgb);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,30,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(picBoxes[2 * i + 1]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,30,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(picBoxes[2 * i + 1]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,30,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(picBoxes[2 * i + 1]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,29,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(picBoxes[2 * i + 0]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,29,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(picBoxes[2 * i + 0]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,29,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(picBoxes[2 * i + 0]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,28,12,P:System.Windows.Forms.Control.Size,,,,,"picBoxes[2 * i + 1].Size = new Size(32, 32);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,27,12,P:System.Windows.Forms.Control.Size,,,,,"picBoxes[2 * i + 0].Size = new Size(32, 32);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,26,12,P:System.Windows.Forms.Control.Location,,,,,"picBoxes[2 * i + 1].Location = new Point(12 + 38 * i, 75);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\TestForm.cs,25,12,P:System.Windows.Forms.Control.Location,,,,,"picBoxes[2 * i + 0].Location = new Point(12 + 38 * i, 37);"
